year,ahe,bachelor,female,age
1998,14.42307663,0,0,32
1998,10.57692337,1,1,27
1998,6.578947544,0,0,26
1998,29.32692337,1,1,26
1998,18.81270981,0,0,25
1998,11.53846169,1,0,32
1998,14.65201473,1,0,29
1998,18.46153831,1,0,31
1998,7.211538315,1,1,30
1998,14.30769253,1,1,33
1998,23.07692337,0,0,34
1998,10.09615421,1,0,34
1998,8.07692337,0,1,27
1998,21.97802162,1,1,33
1998,14.10256386,1,1,26
1998,8.952254295,1,1,25
1998,12.98076916,1,1,34
1998,12.55886936,1,1,26
1998,19.23077011,1,0,27
1998,19.23077011,1,0,29
1998,5.288461685,1,1,26
1998,24.03846169,1,0,28
1998,13.22115421,1,1,32
1998,14.42307663,0,0,32
1998,10.68376064,0,0,28
1998,14.42307663,0,0,26
1998,18.02884674,1,0,31
1998,10.38461494,0,1,32
1998,18.02884674,1,0,32
1998,20.19230843,1,0,29
1998,17.78846169,1,1,32
1998,21.36752129,1,0,34
1998,12.82051277,1,0,29
1998,26.44230843,1,1,34
1998,29.9145298,1,0,32
1998,17.30769157,1,1,29
1998,14.90384579,1,1,28
1998,11.18067932,0,0,32
1998,17.83216858,0,0,31
1998,3.846153736,1,0,31
1998,22.11538506,0,0,28
1998,19.23077011,1,1,31
1998,18.37606812,1,0,31
1998,33.65384674,1,0,29
1998,21.12980843,1,0,28
1998,16.56804657,0,0,26
1998,15.54374981,1,1,28
1998,8.894230843,0,0,25
1998,23.07692337,1,1,33
1998,25,1,0,34
1998,15.8730154,1,0,27
1998,16.15384674,1,0,26
1998,19.23077011,1,0,26
1998,10.48951054,1,0,33
1998,14.42307663,1,1,25
1998,6.153846264,1,1,31
1998,18.46153831,1,0,28
1998,23.50427437,1,0,26
1998,15.38461494,1,0,25
1998,10.09615421,0,1,29
1998,14.42307663,1,0,34
1998,2.740384579,0,1,32
1998,7.211538315,0,1,31
1998,6.25,0,1,34
1998,10.38461494,0,0,28
1998,2.307692289,0,0,29
1998,10.38461494,0,0,26
1998,15.29720306,0,0,27
1998,21.17895317,0,0,32
1998,15.38461494,0,1,31
1998,17.69230843,1,0,33
1998,6.461538315,1,0,25
1998,20.19230843,1,1,31
1998,12.30769253,0,0,28
1998,13.07692337,0,1,28
1998,11.29807663,0,1,31
1998,13.46153831,1,0,32
1998,11.53846169,0,0,28
1998,8.461538315,0,1,25
1998,5.448718071,0,1,34
1998,11.01190472,1,1,28
1998,6.25,0,1,27
1998,14.42307663,1,0,30
1998,10,1,0,29
1998,14.90384579,1,1,29
1998,6.603239059,0,1,34
1998,14.9572649,1,0,29
1998,26.44230843,1,0,33
1998,12.5,1,1,33
1998,10.57692337,0,1,30
1998,36.05769348,1,1,29
1998,6.730769157,0,0,26
1998,16.82692337,0,0,25
1998,8.717948914,0,1,34
1998,4.074519157,0,1,29
1998,10.68376064,0,0,31
1998,14.61538506,1,0,30
1998,5.769230843,0,1,27
1998,8.653845787,0,0,34
1998,7.211538315,0,0,25
1998,5.843195438,0,1,27
1998,16.82692337,0,0,28
1998,8.653845787,1,1,25
1998,3.710204124,1,0,27
1998,12.5,0,0,26
1998,9.615385056,0,1,31
1998,9.444444656,0,0,31
1998,16.76490402,0,0,31
1998,14.9572649,0,0,31
1998,12.82051277,0,0,34
1998,21.15384674,1,0,34
1998,23.55769157,0,0,31
1998,10,0,1,29
1998,27.88461494,1,0,29
1998,9.230769157,1,1,31
1998,12.01923084,0,0,30
1998,17.09401703,0,0,34
1998,6.923077106,1,0,29
1998,10.625,1,1,25
1998,10.09615421,1,1,33
1998,5.769230843,0,0,27
1998,4.945055008,0,1,32
1998,12.91666698,0,0,30
1998,4.387145519,0,1,26
1998,4.927884579,0,0,29
1998,12.01923084,1,1,34
1998,3.942307711,0,0,34
1998,9.519230843,1,0,28
1998,13.73626328,0,1,34
1998,7.5,0,0,27
1998,4.326922894,0,0,26
1998,15.38461494,1,1,27
1998,6.868131638,0,1,31
1998,8.241758347,0,0,34
1998,4.285714149,0,0,26
1998,7.692307472,0,0,27
1998,8.17307663,0,0,30
1998,5.769230843,0,0,29
1998,22.59615326,0,0,26
1998,9.134614944,1,1,25
1998,14.42307663,1,0,29
1998,15.59829044,1,0,34
1998,16.82692337,1,1,32
1998,9.000961304,0,0,33
1998,7.591093063,0,0,25
1998,8.547008514,0,1,34
1998,14.42307663,0,1,32
1998,16.42836571,1,0,26
1998,8,0,0,28
1998,10.57692337,0,0,34
1998,15.90625,0,1,34
1998,14.05325413,1,1,34
1998,20.60439491,1,0,33
1998,19.23077011,0,0,30
1998,18.26922989,0,0,33
1998,14.42307663,1,1,25
1998,8.221154213,0,0,27
1998,15.625,0,0,28
1998,8.906882286,1,1,25
1998,18.07692337,0,0,34
1998,6.614182472,0,0,26
1998,8.072916985,0,0,31
1998,10.57692337,0,0,31
1998,7.276507378,1,1,30
1998,10.625,0,0,32
1998,7.692307472,0,1,28
1998,8.856275558,0,1,33
1998,12.98076916,1,0,28
1998,18.26922989,1,1,27
1998,11.05769253,1,0,30
1998,22.11538506,0,0,34
1998,19.23077011,0,0,31
1998,14.9572649,0,0,30
1998,32.05128098,1,0,32
1998,16.82692337,1,1,29
1998,14.42307663,1,1,34
1998,14.42307663,1,1,33
1998,12.82051277,1,0,33
1998,13.84615421,1,1,26
1998,9.519230843,1,0,28
1998,21.36752129,1,0,25
1998,13.24786282,0,0,33
1998,16.34615326,1,0,26
1998,25.24038506,1,1,30
1998,12.82051277,1,0,34
1998,18.26922989,1,1,33
1998,11.32478619,1,0,28
1998,11.53846169,0,0,29
1998,8.241758347,1,1,32
1998,8.653845787,0,1,32
1998,24.03846169,0,0,30
1998,13.84615421,1,1,27
1998,14.42307663,0,0,29
1998,34.18803406,1,0,29
1998,15.86538506,1,1,31
1998,5.288461685,0,0,27
1998,13.77764416,1,0,26
1998,10.85714245,1,1,26
1998,17.5,0,1,28
1998,16,0,0,31
1998,7.211538315,0,0,34
1998,9.75,0,1,31
1998,14.42307663,0,0,30
1998,6.461538315,0,0,30
1998,12.01923084,1,1,25
1998,14.42307663,1,1,29
1998,11.44688606,1,1,30
1998,21.15384674,1,0,34
1998,14.10256386,0,0,32
1998,7.692307472,0,0,33
1998,12.01923084,0,0,30
1998,12.5,1,1,32
1998,11.53846169,0,0,32
1998,14.42307663,0,0,31
1998,13.46153831,0,1,25
1998,7.731249809,0,1,27
1998,7.211538315,0,1,26
1998,12.74509811,1,0,26
1998,11.53846169,0,1,25
1998,5.921052456,0,1,29
1998,33.41345978,1,0,33
1998,33.65384674,1,0,32
1998,9.487179756,1,1,31
1998,15.38461494,1,1,32
1998,22.65795135,1,0,27
1998,12.25961494,0,1,33
1998,10.57692337,0,1,30
1998,5.769230843,1,0,26
1998,11.53846169,0,1,28
1998,10.57692337,0,0,31
1998,5.769230843,0,1,25
1998,7.692307472,0,1,33
1998,20.67307663,1,1,26
1998,15.86538506,1,0,26
1998,7.692307472,1,1,27
1998,12.01923084,1,1,33
1998,11.05769253,0,0,34
1998,25.96153831,1,0,33
1998,13.94230747,1,0,31
1998,13.94230747,1,1,32
1998,14.42307663,0,1,32
1998,13.22115421,1,1,25
1998,22.69230843,1,0,33
1998,3.365384579,0,1,33
1998,16.82692337,1,0,34
1998,2.403846264,1,0,27
1998,14.90384579,1,0,29
1998,21.02564049,1,0,34
1998,10.83916092,0,0,30
1998,5.769230843,0,1,31
1998,13.46153831,0,1,34
1998,10.41666698,1,0,33
1998,19.23077011,1,1,27
1998,37.5,1,0,28
1998,33.65384674,1,1,33
1998,8.990385056,0,1,28
1998,10.09615421,0,1,27
1998,8.462981224,1,0,33
1998,12.01923084,0,0,28
1998,7.211538315,0,0,26
1998,21.79487228,0,0,31
1998,12.01923084,0,0,28
1998,9.615385056,0,1,27
1998,6.454807758,0,0,32
1998,21.53846169,1,0,34
1998,17.09401703,0,0,30
1998,19.23077011,0,0,26
1998,12.08791256,0,0,26
1998,17.48251724,1,0,27
1998,9.615385056,0,1,27
1998,6.730769157,0,0,34
1998,10,0,1,31
1998,31.25,1,0,27
1998,27.40384674,1,0,29
1998,6.730769157,0,1,32
1998,18.37606812,1,0,30
1998,15.86538506,0,0,31
1998,10.57692337,0,1,28
1998,16.23626328,1,0,31
1998,17.30769157,1,1,33
1998,13.39285755,1,1,30
1998,15.38461494,1,0,27
1998,5.769230843,0,1,27
1998,7.692307472,1,1,26
1998,6.25,0,1,30
1998,7.949999809,0,0,32
1998,7.884615421,0,1,33
1998,8.665864944,1,1,26
1998,7.211538315,0,1,28
1998,35,1,0,33
1998,6.25,1,1,32
1998,11.05769253,0,0,27
1998,8.17307663,0,0,34
1998,9.134614944,0,1,30
1998,12.01923084,0,0,26
1998,25.64102554,1,0,34
1998,5.769230843,0,0,25
1998,12.41987133,0,0,28
1998,6.538461685,0,1,31
1998,6.971153736,0,1,30
1998,19.23077011,1,0,31
1998,12.01923084,0,0,30
1998,16.82692337,0,0,26
1998,12.5,1,0,32
1998,11.53846169,1,1,29
1998,4.807692528,0,1,25
1998,4.230769157,0,1,25
1998,21.11538506,1,0,32
1998,17.62820435,1,0,33
1998,4.048583031,0,1,33
1998,11.53846169,0,0,30
1998,13.49326897,0,0,31
1998,11.53846169,0,1,31
1998,10.27097893,0,0,32
1998,10.89999962,0,1,32
1998,6.593406677,0,1,29
1998,8.653845787,0,0,29
1998,12.74038506,0,0,31
1998,8.17307663,0,1,26
1998,14.61538506,1,0,31
1998,9.615385056,0,1,25
1998,15.68627453,1,1,27
1998,13.84615421,1,0,27
1998,6.923077106,1,0,33
1998,12.01923084,0,0,27
1998,9.440559387,0,0,25
1998,11.53846169,0,0,26
1998,11.53846169,0,0,29
1998,9.134614944,0,0,31
1998,9.615385056,0,0,32
1998,6.730769157,0,1,30
1998,8,0,0,31
1998,9.615385056,1,1,30
1998,14.42307663,0,0,30
1998,28.84615326,1,1,33
1998,13.46153831,0,1,31
1998,8.547008514,0,1,28
1998,4.604166508,0,1,32
1998,20.48077011,1,1,26
1998,17.30769157,0,0,33
1998,6.25,0,1,31
1998,7.211538315,0,0,27
1998,31.53846169,1,0,34
1998,7.451922894,0,0,34
1998,12.30769253,0,1,26
1998,6.730769157,0,1,27
1998,15.75865364,1,0,33
1998,17.3992672,0,0,28
1998,6.888888836,0,0,34
1998,11.53846169,0,0,26
1998,31.88259125,1,0,25
1998,12.01923084,0,1,32
1998,11.1888113,1,0,30
1998,8.391608238,0,0,29
1998,25.76922989,1,0,31
1998,23.07692337,1,1,30
1998,12.01923084,0,1,31
1998,12.46153831,1,0,31
1998,12.01923084,1,1,31
1998,9.615385056,0,1,29
1998,10.57692337,1,1,29
1998,10.33653831,1,0,25
1998,14.82371807,0,0,30
1998,9.395424843,0,0,31
1998,11.05769253,0,1,31
1998,14.42307663,1,1,31
1998,8.75,0,0,29
1998,13.84615421,0,0,31
1998,7.211538315,0,0,27
1998,12.19230747,0,0,29
1998,14.79289913,0,0,31
1998,7.211538315,0,1,29
1998,4.068047523,0,0,30
1998,15.76923084,0,0,32
1998,13.46153831,0,0,32
1998,3.605769157,0,0,29
1998,12.5,0,0,31
1998,12.5,0,1,33
1998,16.34615326,1,1,33
1998,12.98076916,0,0,28
1998,14.18269253,0,1,33
1998,11.53846169,0,0,31
1998,4.700854778,0,1,28
1998,13.94230747,0,0,29
1998,14.11538506,1,0,29
1998,15.86538506,0,0,30
1998,9.134614944,0,1,33
1998,9.875384331,0,0,26
1998,5.494505405,0,1,31
1998,4.807692528,1,0,30
1998,8.012820244,0,0,30
1998,3.769230843,0,1,30
1998,10.09615421,0,1,30
1998,8.653845787,0,0,32
1998,10.57692337,0,1,30
1998,7.692307472,1,1,28
1998,16.34615326,0,0,31
1998,7.211538315,0,1,32
1998,15.57692337,0,0,25
1998,6.410256386,0,0,28
1998,29.32500076,1,0,33
1998,34.13461685,1,1,31
1998,14.42307663,0,0,28
1998,12.98076916,1,0,29
1998,16.82692337,1,0,26
1998,14.42307663,1,1,30
1998,6.730769157,0,1,29
1998,17.30769157,1,0,28
1998,11.05769253,0,1,29
1998,7.383172989,0,1,30
1998,11.53846169,1,1,27
1998,8.17307663,0,0,31
1998,23.07692337,1,0,33
1998,25.96153831,0,0,32
1998,12.01923084,0,0,30
1998,7.692307472,0,0,33
1998,13.46153831,0,0,25
1998,12.01923084,0,0,34
1998,17.30769157,1,1,34
1998,11.53846169,0,0,30
1998,16.34615326,1,1,31
1998,7.692307472,0,1,31
1998,14.42307663,0,1,31
1998,8.461538315,0,1,27
1998,28.84615326,1,0,29
1998,16.48351669,1,0,30
1998,12.69230747,0,0,32
1998,13.46153831,0,1,29
1998,16.82692337,0,0,34
1998,8.814102173,1,1,25
1998,10.09615421,0,0,26
1998,14.42307663,0,0,34
1998,19.23077011,1,0,25
1998,28.07692337,1,0,33
1998,24.03846169,1,0,34
1998,23.07692337,1,0,30
1998,13.75332737,1,0,31
1998,12.98076916,0,0,30
1998,41.53845978,1,0,27
1998,12.01923084,1,1,31
1998,13.46153831,1,1,29
1998,9.667024612,0,1,31
1998,20.19230843,0,0,31
1998,28.84615326,1,0,33
1998,21.63461494,1,0,28
1998,8,0,0,26
1998,11.53846169,0,0,33
1998,19.89999962,1,0,25
1998,14.42307663,0,0,26
1998,24.03846169,0,1,29
1998,11.00384617,0,0,25
1998,12.01923084,0,0,25
1998,14.42307663,1,0,33
1998,19.95192337,1,0,28
1998,7.692307472,1,1,32
1998,20,0,0,28
1998,14.26282024,0,0,33
1998,12.98076916,1,1,25
1998,11.85897446,1,0,27
1998,15.1709404,1,0,29
1998,7.352941036,1,1,34
1998,16.82692337,1,1,25
1998,8,0,1,28
1998,9,0,1,28
1998,13.46153831,0,1,31
1998,12.17948723,0,0,30
1998,12.01923084,0,1,28
1998,19.23077011,0,0,30
1998,11.53846169,0,0,28
1998,13.46153831,0,0,28
1998,9.615385056,0,0,25
1998,14.58333302,1,0,30
1998,7.5,0,0,25
1998,14.42307663,1,1,29
1998,7.692307472,0,0,29
1998,9.615385056,0,0,29
1998,9.615385056,0,0,29
1998,13.84615421,0,0,34
1998,26.44230843,1,1,31
1998,16.82692337,1,0,25
1998,17.78846169,1,0,25
1998,12.5,0,1,27
1998,30.38461494,1,0,27
1998,12.64423084,0,1,32
1998,16.82692337,0,0,28
1998,9.166666985,0,1,28
1998,12.67482471,0,0,29
1998,10.57692337,0,1,28
1998,7.211538315,0,0,31
1998,13.46153831,0,1,26
1998,19.95645905,0,0,34
1998,6.971153736,0,1,28
1998,18.87019157,0,0,33
1998,5.288461685,0,1,25
1998,12.14951897,0,0,32
1998,5.46875,0,1,26
1998,19.23077011,1,0,29
1998,11.29807663,1,0,26
1998,19.23077011,0,0,27
1998,5.769230843,0,0,32
1998,8.5,0,0,27
1998,16.82692337,0,0,26
1998,13.67521381,0,0,31
1998,12.01923084,0,1,32
1998,22.54999924,1,0,32
1998,10.57692337,0,1,34
1998,11.53846169,0,1,26
1998,8.17307663,0,1,31
1998,12.01923084,0,0,28
1998,15.73426533,0,0,33
1998,14.42307663,1,1,28
1998,12.82051277,0,0,31
1998,8,0,0,34
1998,21.6350956,0,0,25
1998,9.134614944,0,1,34
1998,9.615385056,1,1,31
1998,10.57692337,0,1,32
1998,10.69711494,0,0,28
1998,13.46153831,0,1,30
1998,8,0,0,28
1998,14.42307663,0,0,29
1998,17.09401703,0,0,27
1998,11.53846169,1,0,32
1998,14.61538506,1,1,32
1998,38.46154022,1,0,30
1998,11.77394009,0,0,31
1998,5.288461685,0,1,28
1998,7.211538315,0,0,25
1998,10.09615421,0,1,31
1998,10.09615421,0,0,28
1998,13.98601437,0,1,34
1998,5.769230843,0,0,29
1998,15.38461494,1,1,31
1998,14.42307663,0,0,27
1998,18.77289391,0,0,33
1998,9.838997841,0,1,32
1998,10.38461494,1,1,31
1998,23.07692337,1,0,33
1998,27.09401703,1,0,26
1998,19.23077011,1,1,34
1998,20.0854702,0,1,34
1998,3.956043959,0,1,26
1998,10,0,1,34
1998,11.62587452,0,0,29
1998,7.692307472,0,1,30
1998,19.23077011,1,0,29
1998,6.677350521,1,1,25
1998,6.461538315,0,0,34
1998,16.34615326,1,1,25
1998,20.62936974,0,0,31
1998,7.692307472,0,1,28
1998,13.46153831,0,0,34
1998,29.02097893,1,0,32
1998,12.01923084,0,0,30
1998,17.93269157,0,0,34
1998,5.048077106,0,0,32
1998,9.615385056,0,1,30
1998,23.07692337,0,0,29
1998,16.82692337,0,0,28
1998,12.74038506,1,1,25
1998,7.503328323,0,1,28
1998,9.600000381,0,0,30
1998,7.692307472,0,1,33
1998,13.02083302,1,1,26
1998,14.9572649,0,0,31
1998,21.63461494,1,1,25
1998,7.649572849,0,0,29
1998,13.46153831,1,1,29
1998,8.974358559,1,1,30
1998,24.03846169,1,0,30
1998,12.01923084,0,0,34
1998,11.53846169,0,1,33
1998,16.15384674,1,1,32
1998,14.66666698,0,1,30
1998,16.92307663,1,0,29
1998,14.42307663,0,0,32
1998,6.923077106,0,0,32
1998,10.43269253,1,1,31
1998,12.69230747,0,0,26
1998,6.730769157,0,0,30
1998,9.615385056,1,0,34
1998,19.23077011,0,0,31
1998,12.98076916,1,1,31
1998,8.653845787,1,0,32
1998,11.53846169,1,0,30
1998,16.82692337,0,0,34
1998,9.615385056,0,0,28
1998,21.63461494,1,0,34
1998,10.61698723,1,1,28
1998,7.5,0,1,28
1998,8.814102173,1,1,26
1998,13.07692337,0,0,26
1998,9.519230843,0,0,34
1998,12.01923084,0,0,27
1998,8.894230843,1,0,28
1998,9.615385056,1,1,27
1998,10.68376064,0,0,30
1998,8.17307663,0,0,27
1998,6.166666508,1,0,29
1998,10,1,0,29
1998,12.82051277,1,1,26
1998,11.53846169,1,0,26
1998,13.46153831,0,0,28
1998,9.271978378,0,0,33
1998,14.9572649,1,1,26
1998,18.75,1,1,25
1998,8.350000381,0,0,31
1998,6.949999809,0,1,25
1998,7.692307472,0,1,26
1998,6.065680504,1,0,30
1998,16.625,1,1,28
1998,8.931623459,0,0,33
1998,13.0718956,1,0,26
1998,13.0718956,1,0,26
1998,11.19999981,1,0,30
1998,6.948979378,0,0,25
1998,9.230769157,0,0,32
1998,12.82051277,0,0,34
1998,12.23776245,0,0,33
1998,7.596153736,0,0,26
1998,6.25,0,1,25
1998,10.76923084,1,1,29
1998,23.07692337,0,0,26
1998,13.51351357,1,1,31
1998,10.68376064,1,1,25
1998,10.41666698,1,1,25
1998,6.857142925,0,1,27
1998,19.23077011,0,0,27
1998,23.84615326,1,0,31
1998,19.23077011,0,0,31
1998,9.197114944,0,1,33
1998,9.935897827,1,1,29
1998,28.6713295,1,0,33
1998,22.69230843,1,1,32
1998,12.98076916,0,1,30
1998,14.7435894,1,0,30
1998,3.365384579,0,0,27
1998,3.721153736,0,1,25
1998,6.346153736,0,1,27
1998,16.79487228,0,0,27
1998,16.82692337,0,0,29
1998,12.01923084,1,1,30
1998,24.03846169,0,0,34
1998,12.98076916,0,1,28
1998,23.91827011,0,0,30
1998,12.98076916,0,0,31
1998,12.82051277,1,0,31
1998,28.84615326,0,0,32
1998,6.25,1,1,34
1998,13.41681576,1,1,30
1998,9.615385056,1,1,28
1998,12.65734291,0,0,32
1998,19.23077011,1,0,31
1998,16.82692337,1,1,32
1998,5.769230843,0,0,28
1998,16.82692337,1,0,28
1998,11.53846169,0,0,32
1998,19.23077011,1,0,30
1998,19.23077011,0,0,31
1998,8.333333015,0,0,28
1998,6.25,0,0,30
1998,19.46153831,1,0,27
1998,5.288461685,0,0,31
1998,13.84615421,1,0,33
1998,12.25961494,1,1,32
1998,12.01923084,0,1,33
1998,9.615385056,0,0,33
1998,15.38461494,0,0,29
1998,19.23077011,0,1,31
1998,5.769230843,1,1,32
1998,11.21794891,1,0,33
1998,8.894230843,1,0,33
1998,21.63461494,1,1,34
1998,4.807692528,0,0,31
1998,8.505917549,0,1,33
1998,9.245562553,0,0,30
1998,19.23077011,1,0,33
1998,28.84615326,0,0,31
1998,20,1,0,26
1998,6.730769157,0,0,30
1998,5.769230843,1,0,34
1998,8.653845787,0,0,34
1998,14.42307663,0,0,33
1998,18.67451859,0,0,28
1998,18.02884674,1,0,32
1998,10.76923084,1,1,28
1998,18.26922989,1,1,26
1998,7.211538315,0,1,32
1998,12.01923084,0,0,34
1998,13.07740402,1,1,25
1998,10.98901081,1,0,33
1998,14.42307663,0,1,31
1998,12.98076916,1,0,26
1998,16.33333397,0,0,25
1998,12.01923084,0,1,33
1998,9.615385056,1,1,27
1998,9.615385056,1,0,26
1998,9.829059601,0,0,34
1998,7.307692528,0,0,33
1998,11.53846169,1,0,25
1998,16.82692337,1,1,27
1998,22.11538506,1,1,30
1998,9.401709557,0,0,27
1998,8.5,1,1,29
1998,5.769230843,0,1,34
1998,24.52644157,1,0,29
1998,36.98225021,0,0,33
1998,8.136095047,1,1,29
1998,4.807692528,0,0,32
1998,13.73626328,0,1,31
1998,5.769230843,0,0,26
1998,5.769230843,0,1,27
1998,12.82051277,0,0,30
1998,7.211538315,0,1,28
1998,15.86538506,0,0,33
1998,13.84615421,0,0,30
1998,12.01923084,0,1,32
1998,16.34615326,1,1,31
1998,15.38461494,0,0,31
1998,13.42592621,0,0,34
1998,8.653845787,0,0,25
1998,10.28622532,0,0,32
1998,9.615385056,0,1,25
1998,10.57692337,1,1,25
1998,19.23077011,1,0,26
1998,7.211538315,0,1,34
1998,16,0,0,27
1998,11.23564816,1,1,30
1998,13.46153831,0,0,27
1998,9.615385056,0,1,33
1998,7.211538315,0,1,33
1998,6.730769157,0,0,29
1998,14.42307663,0,1,31
1998,5.333333492,0,0,31
1998,11.98224831,0,0,34
1998,10.96153831,0,0,33
1998,11.53846169,0,1,32
1998,10.09615421,0,0,25
1998,11.05769253,0,1,33
1998,8.653845787,0,1,34
1998,9.615385056,0,0,27
1998,11.25,1,0,32
1998,10.57692337,0,1,33
1998,6.923077106,0,1,30
1998,7.211538315,0,0,32
1998,6.730769157,0,1,34
1998,17.30769157,0,1,33
1998,16.02564049,1,0,28
1998,16.82692337,0,0,33
1998,14.9572649,0,1,28
1998,8.07692337,0,1,25
1998,6.139053345,1,0,28
1998,14.9572649,0,1,29
1998,12.01923084,0,0,31
1998,31.15384674,1,0,29
1998,27.30769157,1,1,32
1998,5.288461685,0,0,30
1998,7.211538315,0,1,31
1998,15.86538506,1,0,28
1998,22.22222137,1,0,28
1998,3.846153736,0,0,34
1998,11.96581173,0,1,30
1998,17.09401703,1,0,28
1998,13.73626328,1,1,27
1998,16.10577011,0,1,33
1998,17.30769157,0,0,30
1998,38.46154022,1,1,34
1998,7.211538315,1,0,25
1998,11.1282053,0,0,29
1998,30.38461494,0,1,32
1998,17.13286781,1,1,32
1998,36.36363602,0,1,34
1998,12.01923084,0,1,32
1998,16.27219009,0,0,34
1998,12.57692337,0,0,33
1998,5.769230843,0,1,34
1998,18.13186836,1,1,34
1998,9.985207558,1,1,27
1998,7.692307472,0,1,26
1998,21.63461494,1,1,31
1998,6.04395628,0,1,27
1998,20.76922989,1,0,32
1998,13.07692337,1,1,29
1998,9.615385056,0,0,34
1998,10.09615421,0,1,30
1998,10.65307713,0,0,32
1998,9.615385056,1,1,29
1998,7.211538315,0,0,26
1998,18.75,1,1,34
1998,10.52884579,0,1,34
1998,19.23077011,0,0,26
1998,14.68531513,1,0,28
1998,13.94134617,0,0,28
1998,3.75,0,1,25
1998,22.83653831,0,0,30
1998,11.05769253,1,1,31
1998,8.814102173,0,0,27
1998,11.53846169,1,1,32
1998,12.5,0,0,25
1998,10.53113556,0,1,32
1998,10.32388687,0,0,33
1998,11.05769253,1,1,28
1998,10.89743614,1,0,26
1998,14.7299509,1,1,25
1998,13.46153831,0,0,27
1998,12.01923084,0,0,26
1998,9.615385056,0,1,25
1998,27.88461494,1,1,29
1998,11.53846169,1,1,26
1998,12.62019253,1,0,26
1998,8.413461685,0,1,30
1998,8.365385056,0,0,25
1998,12.5,1,0,32
1998,7.692307472,0,1,29
1998,5.865384579,0,0,33
1998,14.90384579,0,0,32
1998,16.82692337,0,0,31
1998,10.85000038,0,0,27
1998,2.403846264,0,1,31
1998,27.88461494,1,0,31
1998,21.36752129,1,0,27
1998,12.01923084,0,1,25
1998,9.29487133,0,1,34
1998,12.42603588,0,0,34
1998,47.11538315,1,1,30
1998,13.46153831,0,0,30
1998,10.09615421,0,1,29
1998,15.10988998,1,0,29
1998,10.76923084,0,0,32
1998,9.162848473,1,1,31
1998,10.09615421,1,0,28
1998,19.23077011,1,0,34
1998,12.01923084,1,1,30
1998,5.769230843,0,1,34
1998,12.5,0,0,27
1998,11.29807663,1,1,27
1998,10.83916092,0,0,30
1998,9.615385056,0,0,27
1998,5.102040768,0,1,26
1998,6.730769157,0,1,29
1998,8.653845787,1,0,33
1998,7.884615421,0,0,33
1998,17.62820435,1,1,25
1998,6.153846264,0,1,32
1998,5.048077106,0,1,27
1998,16.82692337,0,0,32
1998,14.42307663,0,0,29
1998,12.74038506,0,0,34
1998,15.11490345,1,1,29
1998,20.19230843,0,0,27
1998,10.28571415,1,1,34
1998,7.641700268,0,1,32
1998,11.05769253,0,0,31
1998,19.23077011,1,0,31
1998,28.84615326,0,0,33
1998,12.73034191,1,0,26
1998,27.88461494,0,0,34
1998,14.42307663,0,0,26
1998,12.83936691,0,0,29
1998,14.42307663,1,1,27
1998,14.17004013,0,0,31
1998,20.19230843,1,1,29
1998,17.95672989,0,0,29
1998,8.012820244,0,1,28
1998,25.14102554,1,0,33
1998,13.08974361,1,1,33
1998,21.15384674,1,0,31
1998,30.20833397,1,0,31
1998,17.30769157,1,0,29
1998,10,1,1,26
1998,10.57692337,0,0,32
1998,33.17307663,1,1,32
1998,19.13902283,0,0,33
1998,8.653845787,0,1,34
1998,8.653845787,0,0,32
1998,24.78632545,1,0,33
1998,17.30769157,1,1,29
1998,7.692307472,0,1,34
1998,17.71255112,1,1,30
1998,19.23077011,0,1,26
1998,11.94790173,1,0,32
1998,4.25,0,0,28
1998,12.14574909,1,0,28
1998,15.65934086,1,0,32
1998,14.42307663,0,0,30
1998,11.53846169,0,1,28
1998,4.615384579,0,0,28
1998,11.44688606,0,0,26
1998,13.46153831,0,0,28
1998,8.653845787,0,1,29
1998,8.653845787,0,0,32
1998,6.25,0,1,31
1998,14.42307663,0,1,30
1998,16.34615326,0,1,30
1998,11.05769253,0,1,34
1998,18.26922989,1,1,25
1998,10.75,0,1,31
1998,17.48251724,1,0,32
1998,7.384615421,0,1,28
1998,9.615385056,0,0,27
1998,6.072874546,0,1,25
1998,14.42307663,1,0,32
1998,14.42307663,0,0,33
1998,15.38461494,0,0,32
1998,3.365384579,0,1,29
1998,8.17307663,0,1,27
1998,7.264957428,0,0,28
1998,5.769230843,0,0,27
1998,9.81996727,0,0,27
1998,11.11111069,1,1,32
1998,13.2867136,1,0,28
1998,8.653845787,1,1,28
1998,43.75,1,0,33
1998,30,0,0,33
1998,8.17307663,0,1,25
1998,9.615385056,0,0,25
1998,7,0,1,27
1998,2.982456207,0,1,26
1998,8.653845787,0,0,34
1998,6.703296661,1,1,33
1998,19.23077011,0,0,33
1998,6.730769157,0,1,31
1998,13.94230747,1,1,31
1998,6.25,0,0,34
1998,14.42307663,0,0,27
1998,8.791209221,0,0,29
1998,26.44230843,0,0,28
1998,11.53846169,0,1,30
1998,8,0,0,26
1998,12.98076916,0,1,30
1998,25.24038506,1,0,33
1998,34.61538315,0,0,26
1998,2.142857075,0,1,27
1998,14.42307663,1,1,26
1998,8.653845787,0,0,33
1998,14.10256386,1,1,28
1998,16.82692337,1,1,29
1998,18.45376778,0,0,34
1998,13.22115421,0,0,31
1998,25.96153831,0,0,34
1998,10.09615421,0,1,31
1998,14.42307663,1,1,27
1998,9.615385056,0,0,26
